partyfacts_id,x_1,lo_1,up_1,x_2,lo_2,up_2
4,-1.0885714019750647,-1.6452930727191588,-0.5670539134803819,-0.2840747863200892,-1.4538937650265331,0.9815155184430294
5,-0.06368337589088871,-0.549168252588011,0.4009097583035636,0.7523139795380591,-0.42215614442883265,2.0897168841983924
10,-0.8062247797378473,-1.4105543174128403,-0.17666238926264688,1.1679671204992308,-0.13323389826153026,2.563188343117768
14,-0.3438894695025479,-0.6519678675777133,-0.023138148104085363,1.0324582677414846,-0.17686934522588282,2.345785194391667
29,-1.0091852777706407,-1.4738364006208151,-0.5821995586339276,-0.25282503059768935,-1.4054687325971966,1.0054405842309269
36,0.35766245454491086,-0.004696228796880186,0.7158892674270627,-0.7803664718500567,-1.9460054515092902,0.44489919770798375
41,0.5594481263273763,0.13711077530815483,0.9768548969878214,-0.4414246138265676,-1.6104882125615614,0.8210223747519341
42,0.48169821294395665,-0.13450907300833922,1.0378827770525272,0.7826974620082463,-0.4761417966504891,2.209257230596476
43,0.809644079439193,0.32298271230075093,1.2966764877981296,-0.8247645955654703,-2.02054554913338,0.4224766891689897
45,-0.4138502332839815,-0.773013852619336,-0.006901891173142508,0.7052504980433199,-0.5182144474157321,2.078195516570072
